raw_row_id,product_id,retailer,date,product_name,price,price_per_unit,unit,own_brand_flag,completeness_score
9386590,tesco_000305,Tesco,2024-01-15,Airwick Air Freshener Active Fresh Room Spray Eucalyptus Freesia 236ml,3.5,14.83,l,False,6
9405732,tesco_000306,Tesco,2024-01-15,Airwick Air Freshener Active Fresh Room Spray Jasmine 236ml,3.5,14.83,l,False,6
9399200,tesco_000309,Tesco,2024-01-15,Airwick Air Freshener Essential Mist Lavender Refill 20Ml,5.6,280.0,l,False,6
9397088,tesco_000311,Tesco,2024-01-15,Airwick Air Freshener Essential Mist Peony And Jasmine Kit,12.0,12.0,unit,False,6
9406782,tesco_000312,Tesco,2024-01-15,Airwick Air Freshener Essential Mist Peony Jasmine Refill 20Ml,5.6,280.0,l,False,6
9402135,tesco_000313,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Kit Linen & Lilac 250ml,8.0,32.0,l,False,6
9398868,tesco_000314,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Refill Linen 250ml,3.75,15.0,l,False,6
9387150,tesco_000315,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Refill Mango 250ml,3.75,15.0,l,False,6
9406409,tesco_000316,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Refill Pure Spring 250ml,3.75,15.0,l,False,6
9400833,tesco_000318,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Refill Sweet Pea 250ml,3.75,15.0,l,False,6
9389853,tesco_000319,Tesco,2024-01-15,Airwick Air Freshener Freshmatic Refill Vanilla 250ml,3.75,15.0,l,False,6
9406068,tesco_000320,Tesco,2024-01-15,Airwick Air Freshener Freshmatic RefillLavender 250ml,3.75,15.0,l,False,6
9394177,tesco_000321,Tesco,2024-01-15,Airwick Air Freshener Odour Neutralising Spray Eucalyptus & Freesia 236ml,2.0,8.48,l,False,6
9392786,tesco_000322,Tesco,2024-01-15,Airwick Air Freshener Plug In Kit Cotton 19ml,5.4,284.21,l,False,6
9401707,tesco_000323,Tesco,2024-01-15,Airwick Air Freshener Plug In Kit Linen Lilac 19ml,5.4,5.4,unit,False,6
9394608,tesco_000325,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Cotton 19ml,3.25,171.05,l,False,6
9390666,tesco_000326,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Lavender 19ml,3.25,171.05,l,False,6
9391182,tesco_000327,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Linen & Lilac 19ml,3.25,171.05,l,False,6
9405378,tesco_000328,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Mango 19ml,3.25,171.05,l,False,6
9394178,tesco_000329,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Meadow & Spring 19ml,3.25,171.0,l,False,6
9395102,tesco_000331,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Raspberry & Citrus 19ml,3.25,171.05,l,False,6
9405730,tesco_000332,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Satin & Lily 19ml,3.25,3.25,unit,False,6
9386589,tesco_000334,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Sweet Pea 19ml,3.25,191.18,l,False,6
9389854,tesco_000335,Tesco,2024-01-15,Airwick Air Freshener Plug In Refill Vanilla 19ml,3.25,171.05,l,False,6
9394404,tesco_000336,Tesco,2024-01-15,Airwick Air Freshener Plug In Triple Refill Sweet Pea 19ml,7.75,135.96,l,False,6
9387147,tesco_000338,Tesco,2024-01-15,Airwick Air Freshener Pure Spring Aerosol 250 Ml,3.0,12.0,l,False,6
9403679,tesco_000339,Tesco,2024-01-15,Airwick Air Freshener Reed Diffuser Linen & Lilac 42ml,8.5,202.38,l,False,6
9396812,tesco_000341,Tesco,2024-01-15,Airwick Air Freshener Reed Diffuser Sweet Pea 42ml,8.5,202.38,l,False,6
9403678,tesco_000343,Tesco,2024-01-15,Airwick Botanica Air Freshener Reed Diffuser Rose & Geranium 80ml,6.0,75.0,l,False,6
9407569,tesco_000344,Tesco,2024-01-15,Airwick Botanica Air Freshener Reed Diffuser Vanilla & Magnolia 80ml,6.0,75.0,l,False,6
9395502,tesco_000345,Tesco,2024-01-15,Airwick Essential Oil Electric Refill Mulled Wine 19Ml,3.25,171.0,l,False,6
9387773,tesco_000346,Tesco,2024-01-15,Airwick Essential Oils Mulled Wine Candle 105G,2.0,19.05,kg,False,6
9389272,tesco_000347,Tesco,2024-01-15,Airwick Essential Oils Refill Pumpkin Spice & Everything Nice 19Ml,3.25,171.05,l,False,6
9397592,tesco_000348,Tesco,2024-01-15,Airwick Freshmatic Refill Mulled Wine 250Ml,3.75,15.0,l,False,6
9389538,tesco_000353,Tesco,2024-01-15,Airwick Warm Apple Crumble Freshmatic Refill 250Ml,3.75,15.0,l,False,6
9398626,tesco_000354,Tesco,2024-01-15,Aishas Value Chicken Nuggets 500G,2.8,5.6,kg,False,6
9392209,tesco_000357,Tesco,2024-01-15,Akedo Verses Pack,11.0,11.0,unit,False,6
9387855,tesco_000359,Tesco,2024-01-15,Al'fez Falafel 150G,1.9,12.7,kg,False,6
9396712,tesco_000360,Tesco,2024-01-15,Al'fez Harissa Chicken Tagine Meal Kit 370G,3.0,8.11,kg,False,6
9407675,tesco_000361,Tesco,2024-01-15,Al'Fez Harissa Kebab Wrap Kit 410g,3.95,9.6,kg,False,6
9405159,tesco_000362,Tesco,2024-01-15,Al'fez Harissa Paste 180G,3.15,17.5,kg,False,6
9390600,tesco_000365,Tesco,2024-01-15,Al'fez Lebanese Style Flatbreads Flame Baked 180G,2.25,12.5,kg,False,6
9398026,tesco_000366,Tesco,2024-01-15,Al'fez Moroccan Meatball Sauce 450G,2.5,5.6,kg,False,6
9394564,tesco_000367,Tesco,2024-01-15,Al'fez Moroccan Spiced Couscous 200G,1.85,9.25,kg,False,6
9397214,tesco_000368,Tesco,2024-01-15,Al'fez Moroccan Style Meatball Tagine Kit 370G,3.0,8.11,kg,False,6
9391144,tesco_000369,Tesco,2024-01-15,Al'fez Natural Tahini 160G,2.5,15.6,kg,False,6
9406491,tesco_000370,Tesco,2024-01-15,Al'Fez Pearl Couscous 200g,1.75,8.8,kg,False,6
9407357,tesco_000372,Tesco,2024-01-15,Al'fez Shawarama Kebab Wrap Kit 410G,3.95,9.6,kg,False,6
9386984,tesco_000373,Tesco,2024-01-15,Al'Fez Shawarma Kebab Paste 165g,3.0,18.2,kg,False,6
9392573,tesco_000375,Tesco,2024-01-15,Al'fez Smoky Harissa Tagine Sauce 450G,2.5,5.6,kg,False,6
9404983,tesco_000376,Tesco,2024-01-15,Alamos Malbec 75Cl,9.75,12.97,l,False,6
9406607,tesco_000377,Tesco,2024-01-15,Albert Bartlett Cheese Croquettes 250G,1.6,6.4,kg,False,6
9403294,tesco_000378,Tesco,2024-01-15,Albert Bartlett Creamy Mashed Potato 400G,1.3,3.25,kg,False,6
9394448,tesco_000379,Tesco,2024-01-15,Alberto Balsam Apple Conditioner 350Ml,0.99,2.8,l,False,6
9401940,tesco_000380,Tesco,2024-01-15,Alberto Balsam Apple Shampoo 350Ml,0.99,2.8,l,False,6
9399701,tesco_000381,Tesco,2024-01-15,Alberto Balsam Apple Shampoo Bar 75G,2.95,39.3,kg,False,6
9401510,tesco_000382,Tesco,2024-01-15,Alberto Balsam Coconut & Lychee Conditioner 350Ml,0.99,2.8,l,False,6
9403346,tesco_000383,Tesco,2024-01-15,Alberto Balsam Coconut & Lychee Shampoo 350Ml,0.99,2.8,l,False,6
9406819,tesco_000384,Tesco,2024-01-15,Alberto Balsam Coconut & Lychee Shampoo Bar 75G,2.95,39.3,kg,False,6
9401083,tesco_000385,Tesco,2024-01-15,Alberto Balsam Raspberry Conditioner 350Ml,0.99,2.8,l,False,6
9400596,tesco_000386,Tesco,2024-01-15,Alberto Balsam Raspberry Shampoo 350Ml,0.99,2.8,l,False,6
9397867,tesco_000387,Tesco,2024-01-15,Alberto Balsam Raspberry Shampoo Bar 75G,2.95,39.3,kg,False,6
9388197,tesco_000388,Tesco,2024-01-15,Alberto Balsam Tea Tree Conditioner 350Ml,0.99,2.8,l,False,6
9397109,tesco_000389,Tesco,2024-01-15,Alberto Balsam Tea Tree Shampoo 350Ml,0.99,2.8,l,False,6
9392483,tesco_000390,Tesco,2024-01-15,Alberto Balsam Ultra Strong Hair Gel 200Ml,1.0,5.0,l,False,6
9404710,tesco_000391,Tesco,2024-01-15,Alberto Balsam Wet Look Styling Gel 200Ml,1.0,5.0,l,False,6
9388361,tesco_000394,Tesco,2024-01-15,Aleyna Roasted Red Peppers 480G,1.8,5.6,kg,False,6
9388279,tesco_000395,Tesco,2024-01-15,Aleyna Sliced Green Jalapeno Peppers 480G,1.15,4.8,kg,False,6
9386411,tesco_000396,Tesco,2024-01-15,Aleyna Sliced Red Jalapeno Peppers 480G,1.15,4.8,kg,False,6
9408971,tesco_000397,Tesco,2024-01-15,Alfa One Rice Bran Oil 500Ml,3.0,6.0,l,False,6
9407343,tesco_000398,Tesco,2024-01-15,Alibi Max Chocolate Bar With Coconut & Caramel 49G,0.5,10.2,kg,False,6
9406439,tesco_000399,Tesco,2024-01-15,Alka Seltzer Xs Double Action Tablets 20S,4.5,0.22,unit,False,6
9404137,tesco_000400,Tesco,2024-01-15,All Round Eco 12 Pack Large Flat Elastics Blonde,1.75,0.15,unit,False,6
9397476,tesco_000401,Tesco,2024-01-15,All Round Eco 12 Pack Large Flat Elastics Brown,1.75,0.15,unit,False,6
9400622,tesco_000402,Tesco,2024-01-15,All Round Eco 2 Medium Bamboo Scrunchies,3.5,1.75,unit,False,6
9406202,tesco_000403,Tesco,2024-01-15,All Round Eco 2Pack Half Claw Grips,3.5,1.75,unit,False,6
9391473,tesco_000404,Tesco,2024-01-15,All Round Eco 4 Pack Quarter Claws Grips,2.0,0.5,unit,False,6
9399899,tesco_000405,Tesco,2024-01-15,All Round Eco Flexible Twin Pin Paddle Brush,5.1,5.1,unit,False,6
9407779,tesco_000406,Tesco,2024-01-15,All Round Eco Large Flat Elastic Black 12 Pack,2.0,0.17,unit,False,6
9397477,tesco_000407,Tesco,2024-01-15,All Round Eco Octopus Claw,3.0,3.0,unit,False,6
9407778,tesco_000409,Tesco,2024-01-15,All Round Eco Tufted Bristle Round Brush,8.0,8.0,unit,False,6
9394869,tesco_000410,Tesco,2024-01-15,All Round Eco Wetcare Comb,3.0,3.0,unit,False,6
9409998,tesco_000411,Tesco,2024-01-15,All Shook Up Mango Margarita Ready To Drink Cocktail 250Ml,1.9,7.6,l,False,6
9410004,tesco_000413,Tesco,2024-01-15,All Shook Up Mixed Berry Mojito 250ml,1.9,7.6,l,False,6
9386849,tesco_000415,Tesco,2024-01-15,All Shook Up Mixed Sharing Pack Premium Cocktail Cans 10 x 250ml,10.0,4.0,l,False,6
9407209,tesco_000417,Tesco,2024-01-15,All Shook Up Passion Fruit Martini Premium Cocktail 250ml,1.9,7.6,l,False,6
9401744,tesco_000418,Tesco,2024-01-15,All Shook Up Pina Colada Cocktail 250Ml,1.9,7.6,l,False,6
9400897,tesco_000419,Tesco,2024-01-15,All Shook Up Spritz Elderflower Mint & Lime250ml,1.8,7.18,l,False,6
9393770,tesco_000420,Tesco,2024-01-15,All Shook Up Spritz Peach & Lychee 250Ml,1.8,7.18,l,False,6
9390698,tesco_000422,Tesco,2024-01-15,All Shook Up Strawberry Daiquiri Premium Cocktail 250ml,1.9,7.6,l,False,6
9388241,tesco_000423,Tesco,2024-01-15,Allevia 120Mg Hayfever Relief 30 Pack,10.5,0.35,unit,False,6
9395362,tesco_000424,Tesco,2024-01-15,Allevia 120Mg Tablets 15 Pack,5.9,0.39,unit,False,6
9388909,tesco_000425,Tesco,2024-01-15,Allinson Dried Active Baking Yeast 125G,1.25,10.0,kg,False,6
9401250,tesco_000426,Tesco,2024-01-15,Allinson Easy Bake Yeast Tin 100G,1.55,15.5,kg,False,6
9392246,tesco_000427,Tesco,2024-01-15,Allinson's Champion Wholemeal Loaf 650G,1.8,2.8,kg,False,6
9387832,tesco_000428,Tesco,2024-01-15,Allinson's Country Grain Bread Flour 1Kg,2.1,2.1,kg,False,6
9386832,tesco_000429,Tesco,2024-01-15,Allinson's Signature Seeded Loaf 650G,1.8,2.8,kg,False,6
9407043,tesco_000430,Tesco,2024-01-15,Allinson's Strong White Bread Flour 1Kg,1.75,1.75,kg,False,6
9407678,tesco_000431,Tesco,2024-01-15,Allinson's Very Strong White Bread Flour 1Kg,1.75,1.75,kg,False,6
9407358,tesco_000432,Tesco,2024-01-15,Allinson's Very Strong Wholemeal Bread Flour 1Kg,1.75,1.75,kg,False,6
9396537,tesco_000433,Tesco,2024-01-15,Allinson Wholemeal Plain Flour 1Kg,2.3,2.3,kg,False,6
9389709,tesco_000434,Tesco,2024-01-15,Allinson Wholemeal Self Raising Flour 1Kg,2.3,2.3,kg,False,6
9396786,tesco_000435,Tesco,2024-01-15,Almond Breeze Unsweetened Fresh Drink 1 Litre,1.9,1.9,l,False,6
9399745,tesco_000436,Tesco,2024-01-15,Almond Breeze Unsweetened Longlife Drink Alternative 1 Litre,1.25,1.25,l,False,6
9391870,tesco_000437,Tesco,2024-01-15,Almondy Daim Chocolate Cake 400G,3.5,8.8,kg,False,6
9388799,tesco_000438,Tesco,2024-01-15,Alpecin C1 Shampoo 375Ml,8.45,22.5,l,False,6
9398888,tesco_000439,Tesco,2024-01-15,Alpecin Caffeine Shampoo 250Ml,6.4,25.6,l,False,6
9409786,tesco_000440,Tesco,2024-01-15,Alpecin Double Effect Shampoo 200Ml,7.95,39.8,l,False,6
9388903,tesco_000441,Tesco,2024-01-15,Alpen Cereal Bars Strawberry & Yoghurt 5 x 29g,1.25,8.6,kg,False,6
9405993,tesco_000442,Tesco,2024-01-15,Alpen Chocolate Swiss Style Muesli 550G,2.9,5.3,kg,False,6
9397467,tesco_000443,Tesco,2024-01-15,Alpen Delight Bar Chocolate Caramel & Shortbread 5X24g,1.25,10.4,kg,False,6
9408794,tesco_000444,Tesco,2024-01-15,Alpen Delight Cereal Bars Chocolate Brownie 5X19g,1.25,13.2,kg,False,6
9396961,tesco_000445,Tesco,2024-01-15,Alpen Delight Cereal Bars Chocolate Honeycomb 5x24g,1.25,10.4,kg,False,6
9397951,tesco_000446,Tesco,2024-01-15,Alpen Delight Cereal Bars Raspberry Rocky Road 5x24g,1.25,10.4,kg,False,6
9400478,tesco_000447,Tesco,2024-01-15,Alpen Delight Cereal Bars Salted Caramel 5X19g,1.25,13.2,kg,False,6
9398627,tesco_000448,Tesco,2024-01-15,Alpen Delight White Chocolate Raspberry & Shortcakes 5X19g,1.25,13.2,kg,False,6
9402477,tesco_000449,Tesco,2024-01-15,"Alpen Fruit, Nut & Chocolate Cereal Bars 5 X 29G",1.25,8.6,kg,False,6
9388367,tesco_000450,Tesco,2024-01-15,Alpen No Added Sugar Muesli 1.1Kg,4.3,3.9,kg,False,6
9390197,tesco_000451,Tesco,2024-01-15,Alpen No Added Sugar Swiss Style Muesli 550G,2.9,5.3,kg,False,6
9391711,tesco_000452,Tesco,2024-01-15,Alpen Original Swiss Style Muesli 1.1Kg,4.3,3.9,kg,False,6
9396689,tesco_000453,Tesco,2024-01-15,Alpen The Original Swiss Style Muesli 550G,2.9,5.3,kg,False,6
9394766,tesco_000454,Tesco,2024-01-15,Alpro Almond No Sugar Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9398172,tesco_000455,Tesco,2024-01-15,Alpro Almond No Sugar Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9398062,tesco_000456,Tesco,2024-01-15,Alpro Almond Original Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9394548,tesco_000457,Tesco,2024-01-15,Alpro Almond Original Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9392434,tesco_000458,Tesco,2024-01-15,Alpro Barista Almond Chilled Dairy Free Drink 750ml,1.25,1.66,l,False,6
9406391,tesco_000459,Tesco,2024-01-15,Alpro Barista Almond Long Life Dairy Free Drink 1L,2.3,2.3,l,False,6
9390850,tesco_000461,Tesco,2024-01-15,Alpro Barista Coconut Long Life Dairy Free Drink 1L,2.3,2.3,l,False,6
9389417,tesco_000462,Tesco,2024-01-15,Alpro Barista Oat Chilled Dairy Free Drink 750ml,1.25,1.66,l,False,6
9402113,tesco_000463,Tesco,2024-01-15,Alpro Barista Oat Long Life Dairy Free Drink 1L,2.3,2.3,l,False,6
9393239,tesco_000464,Tesco,2024-01-15,Alpro Blackberry Raspberry & Cranberry Soya Dairy Free Yoghurt Alternative 4x125g,1.75,3.5,kg,False,6
9392775,tesco_000465,Tesco,2024-01-15,Alpro Blueberry & Cherry Soya Dairy Free Yoghurt Alternative 4x125g,1.75,3.5,kg,False,6
9386542,tesco_000466,Tesco,2024-01-15,Alpro Blueberry Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9388385,tesco_000467,Tesco,2024-01-15,Alpro Caramel Dairy Free Vegan Soya Dessert 4x125g,1.85,3.7,kg,False,6
9397779,tesco_000468,Tesco,2024-01-15,Alpro Cherry Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9388373,tesco_000469,Tesco,2024-01-15,Alpro Chocolate Dairy Free Vegan Soya Dessert 4x125g,1.85,3.7,kg,False,6
9394224,tesco_000470,Tesco,2024-01-15,Alpro Coconut No Sugar Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9392899,tesco_000471,Tesco,2024-01-15,Alpro Coconut No Sugar Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9392416,tesco_000472,Tesco,2024-01-15,Alpro Coconut Original Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9401207,tesco_000473,Tesco,2024-01-15,Alpro Dark Chocolate Dairy Free Vegan Soya Dessert 4x125g,1.85,3.7,kg,False,6
9399790,tesco_000474,Tesco,2024-01-15,Alpro Double Chocolate Dairy Free Vegan Soya Dessert 2x70g,2.2,15.7,kg,False,6
9393461,tesco_000475,Tesco,2024-01-15,Alpro Greek Style Mango Dairy Free Yoghurt Alternative 150g,1.2,8.0,kg,False,6
9403843,tesco_000476,Tesco,2024-01-15,Alpro Greek Style Plain Dairy Free Yoghurt Alternative 400g,2.1,5.2,kg,False,6
9406608,tesco_000477,Tesco,2024-01-15,Alpro Greek Style Strawberry Raspberry Yoghurt Alternative 150g,1.2,8.0,kg,False,6
9395030,tesco_000478,Tesco,2024-01-15,Alpro Hazelnut Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9406050,tesco_000479,Tesco,2024-01-15,Alpro High Protein Soya Chocolate Long Life Dairy Free Drink 1L,2.3,2.3,l,False,6
9405629,tesco_000480,Tesco,2024-01-15,Alpro High Protein Soya Original Long Life Dairy Free Drink 1L,2.3,2.3,l,False,6
9396263,tesco_000481,Tesco,2024-01-15,Alpro My Cuppa Soya Chilled Dairy Free Drink 750ml,1.5,2.0,l,False,6
9398972,tesco_000483,Tesco,2024-01-15,Alpro Oat Growing Up Long Life Dairy Free Drink 1-3+ Years 1L,1.35,1.35,l,False,6
9396245,tesco_000484,Tesco,2024-01-15,Alpro Oat No Sugar Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9391243,tesco_000485,Tesco,2024-01-15,Alpro Oat No Sugar Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9388532,tesco_000486,Tesco,2024-01-15,Alpro Oat Original Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9399744,tesco_000487,Tesco,2024-01-15,Alpro Oat Original Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9405206,tesco_000489,Tesco,2024-01-15,Alpro Plain Coconut Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9398287,tesco_000490,Tesco,2024-01-15,Alpro Plain Natural Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9400817,tesco_000491,Tesco,2024-01-15,Alpro Plain No Sugars Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9406387,tesco_000494,Tesco,2024-01-15,Alpro Soya Chilled Dairy Free Alternative to Cream 250ml,1.2,4.8,l,False,6
9387085,tesco_000495,Tesco,2024-01-15,Alpro Soya Chilled Drink 1 Litre,2.0,2.0,l,False,6
9399035,tesco_000496,Tesco,2024-01-15,Alpro Soya Chocolate Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9410073,tesco_000497,Tesco,2024-01-15,Alpro Soya Chocolate Long Life Dairy Free Drink Multipack 3x250ml,2.1,2.8,l,False,6
9391344,tesco_000498,Tesco,2024-01-15,Alpro Soya Growing Up Long Life Dairy Free Drink 1-3+ Years 1L,1.35,1.35,l,False,6
9401883,tesco_000499,Tesco,2024-01-15,Alpro Soya Long Life Dairy Free Alternative to Cream 250ml,1.25,5.0,l,False,6
9388524,tesco_000500,Tesco,2024-01-15,Alpro Soya No Sugar Chilled Dairy Free Drink 1L,2.0,2.0,l,False,6
9397411,tesco_000501,Tesco,2024-01-15,Alpro Soya No Sugar Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9390735,tesco_000502,Tesco,2024-01-15,Alpro Soya Original Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9393467,tesco_000503,Tesco,2024-01-15,Alpro Soya Strawberry Longlife Drink 3 X250 Ml,2.1,2.8,l,False,6
9395774,tesco_000504,Tesco,2024-01-15,Alpro Soya Vanilla Original Long Life Dairy Free Drink 1L,1.35,1.35,l,False,6
9392122,tesco_000505,Tesco,2024-01-15,Alpro Strawberry Banana Peach Pear Soya Dairy Free Yoghurt Alternative 4x125g,1.75,3.5,kg,False,6
9397072,tesco_000506,Tesco,2024-01-15,Alpro Strawberry Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9410037,tesco_000507,Tesco,2024-01-15,Alpro Strawberry Gut Health Dairy Free Soya Yoghurt Alternative 4x125g,2.5,5.0,kg,False,6
9387005,tesco_000508,Tesco,2024-01-15,Alpro This is Not M*lk Oat Semi Long Life Dairy Free Drink 1L,2.0,2.0,l,False,6
9403572,tesco_000510,Tesco,2024-01-15,Alpro This is Not M*lk Semi Chilled Oat Drink 750ml,1.25,1.66,l,False,6
9391222,tesco_000511,Tesco,2024-01-15,Alpro This is Not M*lk Whole Chilled Oat Drink 750ml,1.25,1.66,l,False,6
9406688,tesco_000512,Tesco,2024-01-15,Alpro Vanilla Dairy Free Soya Custard 525g,1.15,2.2,kg,False,6
9397775,tesco_000513,Tesco,2024-01-15,Alpro Vanilla Dairy Free Soya Yoghurt Alternative 500g,2.1,4.2,kg,False,6
9391588,tesco_000514,Tesco,2024-01-15,Alpro Vanilla Dairy Free Vegan Soya Dessert 4x125g,1.85,3.7,kg,False,6
9397634,tesco_000515,Tesco,2024-01-15,Alta Veduta Chianti 75Cl,6.0,7.98,l,False,6
9407214,tesco_000516,Tesco,2024-01-15,Altano Rewilding Edition Douro Red Wine 75Cl,10.5,13.96,l,False,6
9406436,tesco_000517,Tesco,2024-01-15,Always Dailies 3 In 1 Panty Liners 68 Pack,3.25,0.05,unit,False,6
9407888,tesco_000518,Tesco,2024-01-15,Always Dailies Large Panty Liners 58 Pack,3.25,0.06,unit,False,6
9391425,tesco_000519,Tesco,2024-01-15,Always Dailies Long Plus Panty Liners 48 Pack,3.25,0.07,unit,False,6
9396607,tesco_000520,Tesco,2024-01-15,Always Dailies Singles To Go Panty Liners 20 Pack,1.0,0.05,unit,False,6
9401181,tesco_000521,Tesco,2024-01-15,Always Dailies Slim Multiform Fresh Panty Liners 26,1.0,0.04,unit,False,6
9406131,tesco_000524,Tesco,2024-01-15,Always Discreet Boutique Incontinence Pants Black Medium 9 pack,7.8,0.87,unit,False,6
9395355,tesco_000526,Tesco,2024-01-15,Always Discreet Boutique Incontinence Pants Medium 9 pack,8.0,0.89,unit,False,6
9402071,tesco_000527,Tesco,2024-01-15,Always Discreet Incontinence Liners Plus 20 Pack,2.25,0.11,unit,False,6
9387638,tesco_000530,Tesco,2024-01-15,Always Discreet Long Incontinence Pads 10 Pack,2.75,0.28,unit,False,6
9409387,tesco_000531,Tesco,2024-01-15,Always Discreet Long Incontinence Pads 20 Pack,4.95,0.25,unit,False,6
9395958,tesco_000532,Tesco,2024-01-15,Always Discreet Long Plus Incontinence Pads 16 Pack,4.95,0.31,unit,False,6
9388188,tesco_000533,Tesco,2024-01-15,Always Discreet Long Plus Incontinence Pads 8 Pack,2.75,0.34,unit,False,6
9389926,tesco_000534,Tesco,2024-01-15,Always Discreet Normal Incontinence Liners 24 Pack,2.25,0.09,unit,False,6
9387201,tesco_000535,Tesco,2024-01-15,Always Discreet Normal Incontinence Pads 12 Pack,2.75,0.23,unit,False,6
9388798,tesco_000536,Tesco,2024-01-15,Always Discreet Normal Incontinence Pads 24 Pack,4.95,0.21,unit,False,6
9401089,tesco_000537,Tesco,2024-01-15,Always Discreet Normal Large Incontinence Pants 10 Pack,8.0,0.8,unit,False,6
9399367,tesco_000538,Tesco,2024-01-15,Always Discreet Normal Medium Incontinence Pants 12 Pack,8.0,0.67,unit,False,6
9403036,tesco_000539,Tesco,2024-01-15,Always Discreet Sensitive Bladder Ultra Night 12 Pack,4.7,0.39,unit,False,6
9397350,tesco_000540,Tesco,2024-01-15,Always Discreet Small Incontinence Pads 20 Pack,2.75,0.14,unit,False,6
9404145,tesco_000541,Tesco,2024-01-15,Always Discreet Xlge Incont Pants 7 Pk1,11.09,1.58,unit,False,6
9391883,tesco_000542,Tesco,2024-01-15,Always Maxi Size 3 Night Sanitary Towels 9 Pack,2.3,0.26,unit,False,6
9406441,tesco_000543,Tesco,2024-01-15,Always Platinum Night Size 3 Sanitary Towels 16 Pack,3.4,0.21,unit,False,6
9386661,tesco_000544,Tesco,2024-01-15,Always Platinum Normal Size 1 Sanitary Towels With Wings 24S,3.4,0.14,unit,False,6
9409818,tesco_000546,Tesco,2024-01-15,Always Platinum Size 2 Super Wings Sanitary Towels 20 Pack,3.4,0.17,unit,False,6
9390417,tesco_000547,Tesco,2024-01-15,Always Sanitary Towels Secure Night With Wings Size 4X16,3.1,0.19,unit,False,6
9402093,tesco_000548,Tesco,2024-01-15,Always Sensitive Bladder Ulmte Day Pads 12 Pack,4.7,0.39,unit,False,6
9390919,tesco_000549,Tesco,2024-01-15,Always Sensitive Long Size 2 Sanitary Towels With Wings 12 Pack,1.0,0.08,unit,False,6
9391430,tesco_000550,Tesco,2024-01-15,Always Sensitive Normal Size 1 Sanitary Towels 16 Pack,1.0,0.06,unit,False,6
9409742,tesco_000553,Tesco,2024-01-15,Always Ultra Day & Night Sanitary Towels Wit Wings Size 3 18 Pack,3.5,0.19,unit,False,6
9401086,tesco_000554,Tesco,2024-01-15,Always Ultra Normal Size 1 Sanitary Towels 15 Pack,1.9,0.13,unit,False,6
9389372,tesco_000555,Tesco,2024-01-15,Always Ultra Normal Size 1 Sanitary Towels With Wings 26,2.99,0.12,unit,False,6
9389978,tesco_000556,Tesco,2024-01-15,Always Ultra Sanitary Towels Long With Wings Size 2 X20,3.1,0.16,unit,False,6
9390980,tesco_000557,Tesco,2024-01-15,Always Ultra Sanitary Towels Secure Night Extra Wings Size 5 14Ct,3.1,0.22,unit,False,6
9399898,tesco_000558,Tesco,2024-01-15,Always Ultra Size 1 Normal With Wings Sanitary Towels 13 Pack,1.9,0.15,unit,False,6
9400372,tesco_000559,Tesco,2024-01-15,Always Ultra Size 2 Long With Wings Sanitary Towels 11 Pack,1.9,0.17,unit,False,6
9390354,tesco_000560,Tesco,2024-01-15,Always Ultra Size 3 Night With Wings Sanitary Towels 9 Pack,1.9,0.21,unit,False,6
9397347,tesco_000561,Tesco,2024-01-15,Always Ultra Size 4 Secure Night With Wings Sanitary Towels 8Pk,1.9,0.24,unit,False,6
